customer_external_id,ticket_id,created_at,status,priority,resolution_days,csat_score
CUST-00567,ZD-101298,2025-01-06T16:09:18.281445,pending,normal,4.0,1.0
CUST-00916,ZD-101299,2024-10-28T16:09:18.281451,open,normal,10.0,1.0
CUST-00690,ZD-101300,2024-10-12T16:09:18.281456,solved,urgent,10.0,5.0
CUST-00535,ZD-101301,2025-12-02T16:09:18.281462,closed,urgent,1.0,5.0
CUST-00711,ZD-101302,2025-11-15T16:09:18.281470,closed,low,11.0,4.0
CUST-00998,ZD-101303,2025-08-08T16:09:18.281476,closed,urgent,5.0,1.0
CUST-00238,ZD-101304,2024-12-20T16:09:18.281482,pending,high,11.0,
CUST-00607,ZD-101305,2025-05-24T16:09:18.281488,pending,high,12.0,5.0
CUST-00682,ZD-101306,2025-01-09T16:09:18.281493,open,normal,7.0,5.0
CUST-00110,ZD-101307,2025-10-25T16:09:18.281499,pending,urgent,4.0,3.0
CUST-00643,ZD-101308,2025-10-13T16:09:18.281504,solved,low,0.0,1.0
CUST-00510,ZD-101309,2026-01-31T16:09:18.281510,pending,high,2.0,3.0
CUST-00310,ZD-101310,2025-11-21T16:09:18.281515,solved,urgent,12.0,5.0
CUST-00206,ZD-101311,2025-05-03T16:09:18.281521,pending,urgent,10.0,
CUST-00267,ZD-101312,2024-08-21T16:09:18.281527,solved,low,5.0,5.0
CUST-00901,ZD-101313,2025-10-29T16:09:18.281533,pending,high,6.0,5.0
CUST-00453,ZD-101314,2024-11-14T16:09:18.281538,solved,normal,0.0,
CUST-00675,ZD-101315,2025-04-23T16:09:18.281543,closed,urgent,14.0,5.0
CUST-00137,ZD-101316,2025-04-14T16:09:18.281553,pending,urgent,11.0,1.0
CUST-00582,ZD-101317,2024-10-13T16:09:18.281559,pending,urgent,10.0,
CUST-00874,ZD-101318,2025-09-20T16:09:18.281568,solved,urgent,8.0,4.0
CUST-00506,ZD-101319,2025-02-06T16:09:18.281573,open,high,9.0,4.0
CUST-00062,ZD-101320,2026-01-30T16:09:18.281579,solved,normal,9.0,4.0
CUST-00357,ZD-101321,2024-07-10T16:09:18.281587,open,urgent,0.0,1.0
CUST-00438,ZD-101322,2025-03-11T16:09:18.281593,pending,high,5.0,1.0
CUST-00677,ZD-101323,2025-06-22T16:09:18.281599,closed,high,3.0,
CUST-00086,ZD-101324,2025-12-22T16:09:18.281605,open,low,13.0,4.0
CUST-00173,ZD-101325,2026-02-07T16:09:18.281610,open,low,8.0,5.0
CUST-00673,ZD-101326,2024-12-22T16:09:18.281619,pending,high,9.0,1.0
CUST-00712,ZD-101327,2024-11-04T16:09:18.281626,solved,high,9.0,5.0
CUST-00584,ZD-101328,2025-01-24T16:09:18.281632,solved,urgent,5.0,1.0
CUST-00707,ZD-101329,2025-08-01T16:09:18.281637,pending,high,5.0,3.0
CUST-00629,ZD-101330,2025-04-27T16:09:18.281643,pending,normal,5.0,5.0
CUST-00650,ZD-101331,2025-12-12T16:09:18.281648,closed,high,13.0,4.0
CUST-00048,ZD-101332,2025-04-29T16:09:18.281654,pending,normal,9.0,
CUST-00760,ZD-101333,2025-11-25T16:09:18.281659,solved,high,11.0,4.0
CUST-00068,ZD-101334,2024-07-27T16:09:18.281665,pending,urgent,12.0,3.0
CUST-00355,ZD-101335,2025-12-11T16:09:18.281671,open,high,10.0,5.0
CUST-00679,ZD-101336,2024-08-24T16:09:18.281676,closed,urgent,5.0,5.0
CUST-00257,ZD-101337,2024-09-18T16:09:18.281682,closed,low,7.0,
CUST-00883,ZD-101338,2025-08-20T16:09:18.281688,pending,normal,9.0,5.0
CUST-00274,ZD-101339,2024-08-31T16:09:18.281693,pending,low,12.0,
CUST-00205,ZD-101340,2025-02-19T16:09:18.281699,closed,normal,7.0,3.0
CUST-00764,ZD-101341,2025-04-26T16:09:18.281708,pending,urgent,13.0,4.0
CUST-00880,ZD-101342,2025-12-24T16:09:18.281714,closed,urgent,10.0,4.0
CUST-00843,ZD-101343,2025-05-10T16:09:18.281719,closed,high,10.0,
CUST-00241,ZD-101344,2025-01-08T16:09:18.281725,solved,normal,3.0,3.0
CUST-00028,ZD-101345,2025-06-21T16:09:18.281730,open,urgent,12.0,5.0
CUST-00573,ZD-101346,2024-12-08T16:09:18.281736,solved,normal,6.0,3.0
CUST-00279,ZD-101347,2025-10-11T16:09:18.281741,open,high,0.0,
CUST-00180,ZD-101348,2026-01-15T16:09:18.281747,pending,low,11.0,1.0
CUST-00880,ZD-101349,2025-12-04T16:09:18.281753,open,low,5.0,5.0
CUST-00918,ZD-101350,2025-02-20T16:09:18.281758,solved,urgent,10.0,3.0
CUST-00241,ZD-101351,2025-11-05T16:09:18.281764,solved,high,9.0,5.0
CUST-00905,ZD-101352,2025-11-27T16:09:18.281770,solved,high,3.0,4.0
CUST-00852,ZD-101353,2024-07-09T16:09:18.281776,pending,normal,11.0,5.0
CUST-00223,ZD-101354,2025-10-03T16:09:18.281782,closed,normal,1.0,4.0
CUST-00450,ZD-101355,2025-01-05T16:09:18.281787,solved,urgent,4.0,
CUST-00383,ZD-101356,2025-11-04T16:09:18.281793,pending,urgent,5.0,3.0
CUST-00986,ZD-101357,2025-05-19T16:09:18.281798,closed,high,14.0,5.0
CUST-00732,ZD-101358,2025-02-16T16:09:18.281807,open,low,13.0,
CUST-00035,ZD-101359,2026-01-03T16:09:18.281813,closed,high,11.0,
CUST-00393,ZD-101360,2025-04-17T16:09:18.281824,open,low,10.0,
CUST-00887,ZD-101361,2025-06-30T16:09:18.281830,pending,urgent,13.0,1.0
CUST-00931,ZD-101362,2025-01-21T16:09:18.281835,open,high,14.0,1.0
CUST-00958,ZD-101363,2025-07-01T16:09:18.281841,closed,normal,4.0,5.0
CUST-00646,ZD-101364,2025-04-09T16:09:18.281847,pending,low,14.0,4.0
CUST-00887,ZD-101365,2025-12-07T16:09:18.281852,pending,urgent,13.0,5.0
CUST-00948,ZD-101366,2025-03-24T16:09:18.281858,pending,low,11.0,3.0
CUST-00715,ZD-101367,2025-06-05T16:09:18.281864,solved,high,8.0,5.0
CUST-00616,ZD-101368,2024-08-16T16:09:18.281872,open,urgent,11.0,1.0
CUST-00780,ZD-101369,2026-01-05T16:09:18.281878,closed,urgent,10.0,3.0
CUST-00003,ZD-101370,2025-01-13T16:09:18.281884,open,high,3.0,
CUST-00084,ZD-101371,2025-11-06T16:09:18.281890,closed,normal,2.0,
CUST-00702,ZD-101372,2025-01-03T16:09:18.281895,open,urgent,12.0,5.0
CUST-00894,ZD-101373,2025-10-14T16:09:18.281901,closed,high,4.0,4.0
CUST-00203,ZD-101374,2025-12-03T16:09:18.281907,open,normal,6.0,5.0
CUST-00897,ZD-101375,2025-02-06T16:09:18.281912,closed,low,13.0,1.0
CUST-00945,ZD-101376,2024-08-05T16:09:18.281918,closed,low,10.0,5.0
CUST-00203,ZD-101377,2025-06-04T16:09:18.281923,closed,low,11.0,5.0
CUST-00632,ZD-101378,2024-12-15T16:09:18.281929,open,normal,9.0,1.0
CUST-00981,ZD-101379,2025-02-16T16:09:18.281934,solved,low,2.0,
CUST-00445,ZD-101380,2024-11-20T16:09:18.281943,pending,low,13.0,3.0
CUST-00730,ZD-101381,2025-08-03T16:09:18.281949,open,high,3.0,5.0
CUST-00391,ZD-101382,2025-10-17T16:09:18.281954,closed,normal,6.0,4.0
CUST-00744,ZD-101383,2025-08-18T16:09:18.281960,closed,urgent,6.0,3.0
CUST-00029,ZD-101384,2025-05-06T16:09:18.281965,closed,urgent,4.0,3.0
CUST-00378,ZD-101385,2024-07-11T16:09:18.281971,pending,low,10.0,1.0
CUST-00480,ZD-101386,2025-10-14T16:09:18.281977,open,urgent,13.0,3.0
CUST-00730,ZD-101387,2025-01-31T16:09:18.281982,pending,high,11.0,1.0
CUST-00097,ZD-101388,2024-08-06T16:09:18.281988,solved,high,0.0,3.0
CUST-00482,ZD-101389,2025-03-02T16:09:18.281993,solved,low,9.0,4.0
CUST-00516,ZD-101390,2025-02-02T16:09:18.282002,pending,high,4.0,3.0
CUST-00991,ZD-101391,2024-08-04T16:09:18.282008,closed,high,0.0,3.0
CUST-00515,ZD-101392,2024-10-11T16:09:18.282013,open,urgent,14.0,3.0
CUST-00091,ZD-101393,2025-04-09T16:09:18.282019,pending,normal,11.0,4.0
CUST-00119,ZD-101394,2025-04-13T16:09:18.282024,closed,urgent,0.0,4.0
CUST-00765,ZD-101395,2025-02-23T16:09:18.282030,pending,high,14.0,4.0
CUST-00627,ZD-101396,2025-06-02T16:09:18.282035,open,urgent,8.0,3.0
CUST-00323,ZD-101397,2024-10-12T16:09:18.282041,closed,urgent,12.0,1.0
CUST-00193,ZD-101398,2025-09-28T16:09:18.282047,closed,normal,0.0,1.0
CUST-00481,ZD-101399,2025-06-06T16:09:18.282055,pending,urgent,2.0,1.0
CUST-00916,ZD-101400,2024-10-09T16:09:18.282061,pending,high,0.0,
CUST-00496,ZD-101401,2024-11-16T16:09:18.282066,solved,normal,7.0,1.0
CUST-00357,ZD-101402,2025-11-24T16:09:18.282072,open,normal,3.0,3.0
CUST-00767,ZD-101403,2024-09-25T16:09:18.282077,open,normal,13.0,
CUST-00994,ZD-101404,2026-02-23T16:09:18.282083,closed,urgent,8.0,1.0
CUST-00252,ZD-101405,2024-10-05T16:09:18.282089,solved,high,10.0,1.0
CUST-00291,ZD-101406,2025-10-26T16:09:18.282094,open,low,6.0,4.0
CUST-00157,ZD-101407,2026-01-29T16:09:18.282100,pending,urgent,1.0,5.0
CUST-00643,ZD-101408,2025-05-28T16:09:18.282106,solved,high,9.0,1.0
CUST-00671,ZD-101409,2024-11-21T16:09:18.282111,closed,normal,5.0,1.0
CUST-00820,ZD-101410,2025-05-14T16:09:18.282117,solved,low,5.0,
CUST-00974,ZD-101411,2025-02-02T16:09:18.282123,pending,high,1.0,3.0
CUST-00245,ZD-101412,2025-01-15T16:09:18.282128,solved,normal,1.0,3.0
CUST-00397,ZD-101413,2025-01-11T16:09:18.282134,closed,low,4.0,4.0
CUST-00502,ZD-101414,2024-12-12T16:09:18.282140,open,normal,11.0,4.0
CUST-00681,ZD-101415,2025-11-21T16:09:18.282145,open,normal,13.0,5.0
CUST-00456,ZD-101416,2025-01-26T16:09:18.282151,open,urgent,7.0,1.0
CUST-00774,ZD-101417,2024-12-22T16:09:18.282157,open,normal,12.0,5.0
CUST-00645,ZD-101418,2024-12-18T16:09:18.282165,solved,high,1.0,5.0
CUST-00692,ZD-101419,2025-07-13T16:09:18.282173,closed,urgent,10.0,
CUST-00644,ZD-101420,2024-09-08T16:09:18.282179,open,urgent,1.0,5.0
CUST-00081,ZD-101421,2024-10-26T16:09:18.282185,closed,normal,4.0,4.0
CUST-00861,ZD-101422,2025-06-18T16:09:18.282193,pending,high,8.0,
CUST-00048,ZD-101423,2024-08-12T16:09:18.282199,solved,low,1.0,
CUST-00435,ZD-101424,2025-01-01T16:09:18.282205,pending,high,1.0,4.0
CUST-00260,ZD-101425,2024-07-08T16:09:18.282210,solved,low,1.0,5.0
CUST-00183,ZD-101426,2025-08-25T16:09:18.282216,pending,low,13.0,1.0
CUST-00426,ZD-101427,2025-04-29T16:09:18.282222,pending,urgent,5.0,
CUST-00827,ZD-101428,2025-06-01T16:09:18.282227,closed,normal,5.0,3.0
CUST-00080,ZD-101429,2025-06-07T16:09:18.282233,solved,urgent,13.0,
CUST-00018,ZD-101430,2026-02-22T16:09:18.282239,solved,low,6.0,3.0
CUST-00671,ZD-101431,2024-10-27T16:09:18.282244,pending,urgent,7.0,4.0
CUST-00633,ZD-101432,2025-02-23T16:09:18.282250,pending,high,11.0,1.0
CUST-00128,ZD-101433,2025-10-12T16:09:18.282255,closed,low,0.0,1.0
CUST-00712,ZD-101434,2025-08-19T16:09:18.282261,solved,normal,13.0,5.0
CUST-00664,ZD-101435,2025-10-02T16:09:18.282266,closed,urgent,10.0,
CUST-00195,ZD-101436,2025-12-01T16:09:18.282273,pending,normal,4.0,5.0
CUST-00432,ZD-101437,2026-02-05T16:09:18.282291,closed,normal,1.0,5.0
CUST-00986,ZD-101438,2024-10-19T16:09:18.282308,solved,urgent,7.0,
CUST-00248,ZD-101439,2025-08-05T16:09:18.282315,pending,low,4.0,4.0
CUST-00008,ZD-101440,2025-11-14T16:09:18.282321,pending,urgent,10.0,5.0
CUST-00754,ZD-101441,2024-07-15T16:09:18.282327,open,low,9.0,5.0
CUST-00409,ZD-101442,2024-10-18T16:09:18.282332,pending,normal,8.0,1.0
CUST-00540,ZD-101443,2026-02-08T16:09:18.282338,open,low,6.0,4.0
CUST-00914,ZD-101444,2024-12-27T16:09:18.282344,pending,low,14.0,5.0
CUST-00637,ZD-101445,2025-03-09T16:09:18.282349,pending,low,7.0,3.0
CUST-00294,ZD-101446,2025-08-15T16:09:18.282358,open,urgent,7.0,3.0
CUST-00519,ZD-101447,2025-07-18T16:09:18.282364,open,urgent,9.0,3.0
CUST-00904,ZD-101448,2025-05-03T16:09:18.282370,pending,urgent,11.0,4.0
CUST-00815,ZD-101449,2024-11-01T16:09:18.282375,closed,normal,12.0,4.0
CUST-00707,ZD-101450,2025-12-01T16:09:18.282381,pending,normal,10.0,3.0
CUST-00204,ZD-101451,2025-09-20T16:09:18.282386,pending,low,9.0,5.0
CUST-00965,ZD-101452,2024-10-10T16:09:18.282392,closed,normal,4.0,
CUST-00048,ZD-101453,2026-02-09T16:09:18.282397,open,high,5.0,3.0
CUST-00178,ZD-101454,2024-09-30T16:09:18.282406,solved,high,0.0,5.0
CUST-00116,ZD-101455,2025-07-10T16:09:18.282412,closed,urgent,1.0,4.0
CUST-00348,ZD-101456,2025-03-01T16:09:18.282417,solved,high,12.0,3.0
CUST-00873,ZD-101457,2024-09-18T16:09:18.282423,solved,low,9.0,5.0
CUST-00818,ZD-101458,2024-11-16T16:09:18.282450,solved,low,13.0,
CUST-00624,ZD-101459,2025-11-15T16:09:18.282457,solved,low,13.0,3.0
CUST-00645,ZD-101460,2025-10-30T16:09:18.282462,closed,high,13.0,3.0
CUST-00745,ZD-101461,2025-05-04T16:09:18.282468,pending,urgent,11.0,1.0
CUST-00157,ZD-101462,2025-02-20T16:09:18.282474,closed,low,5.0,3.0
CUST-00449,ZD-101463,2024-12-29T16:09:18.282479,solved,normal,12.0,5.0
CUST-00349,ZD-101464,2025-05-10T16:09:18.282485,closed,low,8.0,4.0
CUST-00381,ZD-101465,2024-12-30T16:09:18.282490,closed,normal,5.0,
CUST-00431,ZD-101466,2025-07-09T16:09:18.282496,pending,urgent,2.0,5.0
CUST-00919,ZD-101467,2024-11-15T16:09:18.282502,open,low,13.0,5.0
CUST-00149,ZD-101468,2026-02-17T16:09:18.282507,solved,low,11.0,4.0
CUST-00322,ZD-101469,2025-01-12T16:09:18.282516,closed,urgent,12.0,1.0
CUST-00402,ZD-101470,2026-01-21T16:09:18.282522,closed,low,10.0,
CUST-00996,ZD-101471,2025-05-01T16:09:18.282528,pending,high,6.0,4.0
CUST-00931,ZD-101472,2025-03-12T16:09:18.282533,open,normal,0.0,5.0
CUST-00456,ZD-101473,2025-08-01T16:09:18.282539,pending,high,14.0,5.0
CUST-00794,ZD-101474,2025-08-09T16:09:18.282545,open,low,14.0,1.0
CUST-00550,ZD-101475,2025-03-22T16:09:18.282550,closed,high,6.0,3.0
CUST-00095,ZD-101476,2024-09-22T16:09:18.282556,open,high,8.0,3.0
CUST-00023,ZD-101477,2026-01-30T16:09:18.282564,open,normal,14.0,4.0
CUST-00743,ZD-101478,2024-12-22T16:09:18.282570,solved,low,8.0,4.0
CUST-00265,ZD-101479,2024-09-26T16:09:18.282576,solved,low,5.0,1.0
CUST-00459,ZD-101480,2025-04-28T16:09:18.282582,solved,urgent,9.0,4.0
CUST-00241,ZD-101481,2024-07-12T16:09:18.282588,closed,high,9.0,4.0
CUST-00291,ZD-101482,2024-07-21T16:09:18.282593,closed,urgent,10.0,
CUST-00755,ZD-101483,2025-06-19T16:09:18.282599,open,normal,1.0,4.0
CUST-00465,ZD-101484,2025-11-19T16:09:18.282605,pending,urgent,2.0,1.0
CUST-00094,ZD-101485,2025-12-26T16:09:18.282610,closed,urgent,6.0,3.0
CUST-00456,ZD-101486,2025-12-10T16:09:18.282619,pending,urgent,5.0,4.0
CUST-00598,ZD-101487,2024-10-05T16:09:18.282625,pending,urgent,10.0,5.0
CUST-00749,ZD-101488,2024-12-28T16:09:18.282631,closed,normal,13.0,
CUST-00130,ZD-101489,2024-10-19T16:09:18.282637,pending,normal,11.0,
CUST-00883,ZD-101490,2024-09-04T16:09:18.282642,closed,urgent,1.0,5.0
CUST-00033,ZD-101491,2025-09-20T16:09:18.282648,open,low,8.0,
CUST-00872,ZD-101492,2025-01-05T16:09:18.282653,solved,high,1.0,
CUST-00296,ZD-101493,2026-01-17T16:09:18.282658,closed,low,8.0,4.0
CUST-00312,ZD-101494,2025-02-09T16:09:18.282664,open,urgent,4.0,1.0
CUST-00810,ZD-101495,2025-10-04T16:09:18.282670,pending,low,2.0,4.0
CUST-00910,ZD-101496,2025-05-13T16:09:18.282675,closed,urgent,3.0,1.0
CUST-00125,ZD-101497,2024-08-16T16:09:18.282687,solved,low,5.0,5.0
CUST-00492,ZD-101498,2024-07-21T16:09:18.282694,pending,high,4.0,5.0
CUST-00486,ZD-101499,2025-10-15T16:09:18.282699,closed,urgent,12.0,5.0
CUST-00683,ZD-101500,2024-11-25T16:09:18.282705,open,low,2.0,
CUST-00680,ZD-101501,2025-01-04T16:09:18.282711,closed,urgent,6.0,4.0
CUST-00553,ZD-101502,2026-01-12T16:09:18.282716,pending,high,10.0,1.0
CUST-00886,ZD-101503,2025-09-11T16:09:18.282722,solved,high,11.0,
CUST-00660,ZD-101504,2025-10-24T16:09:18.282897,solved,normal,10.0,
CUST-00554,ZD-101505,2024-07-17T16:09:18.282989,solved,normal,12.0,5.0
CUST-00514,ZD-101506,2026-02-08T16:09:18.283020,closed,low,1.0,4.0
CUST-00805,ZD-101507,2025-08-01T16:09:18.283034,pending,low,3.0,
CUST-00621,ZD-101508,2025-04-05T16:09:18.283047,solved,urgent,6.0,1.0
CUST-00348,ZD-101509,2024-12-07T16:09:18.283061,pending,low,2.0,
CUST-00324,ZD-101510,2025-02-01T16:09:18.283074,solved,low,4.0,1.0
CUST-00554,ZD-101511,2025-09-08T16:09:18.283086,closed,normal,4.0,4.0
CUST-00786,ZD-101512,2025-11-28T16:09:18.283296,open,urgent,2.0,3.0
CUST-00060,ZD-101513,2025-03-31T16:09:18.283320,solved,low,2.0,4.0
CUST-00399,ZD-101514,2025-11-18T16:09:18.283333,closed,urgent,5.0,4.0
CUST-00264,ZD-101515,2025-02-08T16:09:18.283346,solved,low,13.0,3.0
CUST-00245,ZD-101516,2024-07-07T16:09:18.283386,pending,urgent,3.0,1.0
CUST-00275,ZD-101517,2025-12-27T16:09:18.283402,pending,urgent,5.0,1.0
CUST-00495,ZD-101518,2026-01-29T16:09:18.283421,closed,low,6.0,4.0
CUST-00567,ZD-101519,2024-07-07T16:09:18.283435,solved,normal,10.0,
CUST-00667,ZD-101520,2025-10-22T16:09:18.283454,pending,urgent,4.0,1.0
CUST-00866,ZD-101521,2024-10-03T16:09:18.283467,closed,high,3.0,
CUST-00172,ZD-101522,2025-06-21T16:09:18.283479,pending,urgent,8.0,1.0
CUST-00001,ZD-101523,2024-11-09T16:09:18.283492,open,normal,13.0,1.0
CUST-00061,ZD-101524,2024-10-22T16:09:18.283510,open,urgent,4.0,4.0
CUST-00862,ZD-101525,2025-07-25T16:09:18.283523,open,low,9.0,3.0
CUST-00756,ZD-101526,2024-08-30T16:09:18.283536,solved,high,9.0,1.0
CUST-00404,ZD-101527,2025-10-25T16:09:18.283550,closed,high,13.0,5.0
CUST-00215,ZD-101528,2024-09-29T16:09:18.283564,open,high,12.0,4.0
CUST-00770,ZD-101529,2024-11-21T16:09:18.283578,closed,high,4.0,4.0
CUST-00215,ZD-101530,2024-11-14T16:09:18.283592,open,low,9.0,3.0
CUST-00661,ZD-101531,2026-02-25T16:09:18.283605,pending,low,9.0,1.0
CUST-00688,ZD-101532,2025-09-03T16:09:18.283619,pending,urgent,6.0,
CUST-00083,ZD-101533,2025-12-10T16:09:18.283632,solved,urgent,8.0,1.0
CUST-00361,ZD-101534,2025-02-07T16:09:18.283646,open,urgent,13.0,3.0
CUST-00859,ZD-101535,2026-02-19T16:09:18.283663,pending,high,1.0,3.0
CUST-00455,ZD-101536,2026-02-18T16:09:18.283688,solved,high,3.0,4.0
CUST-00196,ZD-101537,2025-11-27T16:09:18.283704,open,normal,13.0,3.0
CUST-00505,ZD-101538,2025-02-21T16:09:18.283712,open,urgent,0.0,
CUST-00214,ZD-101539,2026-02-20T16:09:18.283719,pending,low,3.0,4.0
CUST-00582,ZD-101540,2024-10-03T16:09:18.283725,closed,normal,7.0,
CUST-00688,ZD-101541,2024-07-29T16:09:18.283731,solved,normal,2.0,1.0
CUST-00130,ZD-101542,2025-06-07T16:09:18.283737,closed,high,14.0,3.0
CUST-00868,ZD-101543,2026-02-04T16:09:18.283743,open,urgent,11.0,1.0
CUST-00960,ZD-101544,2024-12-17T16:09:18.283749,solved,high,10.0,5.0
CUST-00864,ZD-101545,2025-01-07T16:09:18.283755,solved,urgent,4.0,5.0
CUST-00370,ZD-101546,2024-09-16T16:09:18.283760,solved,normal,12.0,1.0
CUST-00284,ZD-101547,2024-12-24T16:09:18.283766,pending,high,8.0,1.0
CUST-00401,ZD-101548,2025-08-12T16:09:18.283772,solved,low,5.0,3.0
CUST-00706,ZD-101549,2024-12-21T16:09:18.283778,closed,normal,1.0,3.0
CUST-00337,ZD-101550,2025-04-15T16:09:18.283790,solved,low,1.0,5.0
CUST-00442,ZD-101551,2026-02-03T16:09:18.283797,open,high,9.0,3.0
CUST-00110,ZD-101552,2024-10-31T16:09:18.283803,open,low,3.0,4.0
CUST-00532,ZD-101553,2025-06-30T16:09:18.283809,pending,low,1.0,5.0
CUST-00592,ZD-101554,2025-10-23T16:09:18.283815,solved,low,1.0,5.0
CUST-00320,ZD-101555,2025-12-23T16:09:18.283824,closed,low,12.0,5.0
CUST-00056,ZD-101556,2025-04-25T16:09:18.283831,pending,low,9.0,1.0
CUST-00693,ZD-101557,2026-01-01T16:09:18.283837,solved,high,8.0,5.0
CUST-00411,ZD-101558,2025-11-21T16:09:18.283843,pending,normal,9.0,
CUST-00806,ZD-101559,2026-02-17T16:09:18.284068,pending,urgent,7.0,5.0
CUST-00901,ZD-101560,2025-11-16T16:09:18.284079,solved,urgent,5.0,
CUST-00336,ZD-101561,2025-08-14T16:09:18.284086,solved,low,1.0,
CUST-00730,ZD-101562,2025-12-20T16:09:18.284092,closed,normal,9.0,
CUST-00262,ZD-101563,2025-03-01T16:09:18.284099,pending,urgent,6.0,3.0
CUST-00248,ZD-101564,2025-10-10T16:09:18.284105,solved,low,12.0,3.0
CUST-00319,ZD-101565,2024-07-09T16:09:18.284111,open,high,6.0,
CUST-00906,ZD-101566,2024-08-22T16:09:18.284117,closed,normal,12.0,5.0
CUST-00316,ZD-101567,2025-03-13T16:09:18.284123,open,low,4.0,
CUST-00600,ZD-101568,2025-10-02T16:09:18.284129,closed,low,0.0,5.0
CUST-00352,ZD-101569,2025-08-11T16:09:18.284135,closed,low,3.0,4.0
CUST-00193,ZD-101570,2024-10-28T16:09:18.284141,pending,high,11.0,
CUST-00579,ZD-101571,2025-03-21T16:09:18.284148,open,urgent,9.0,4.0
CUST-00166,ZD-101572,2025-11-12T16:09:18.284185,solved,urgent,7.0,3.0
CUST-00942,ZD-101573,2026-02-24T16:09:18.284196,closed,normal,10.0,5.0
CUST-00638,ZD-101574,2025-07-24T16:09:18.284202,pending,high,3.0,5.0
CUST-00210,ZD-101575,2025-01-14T16:09:18.284214,solved,high,2.0,1.0
CUST-00075,ZD-101576,2025-02-26T16:09:18.284224,solved,normal,0.0,4.0
CUST-00450,ZD-101577,2025-08-12T16:09:18.284231,open,low,10.0,1.0
CUST-00203,ZD-101578,2025-08-09T16:09:18.284237,closed,normal,4.0,4.0
CUST-00736,ZD-101579,2025-09-02T16:09:18.284243,closed,normal,5.0,3.0
CUST-00022,ZD-101580,2025-08-31T16:09:18.284270,open,low,13.0,1.0
CUST-00851,ZD-101581,2025-10-10T16:09:18.284282,solved,high,6.0,3.0
CUST-00312,ZD-101582,2024-11-17T16:09:18.284289,open,high,3.0,3.0
CUST-00963,ZD-101583,2024-09-06T16:09:18.284295,pending,low,12.0,1.0
CUST-00147,ZD-101584,2025-10-17T16:09:18.284311,closed,normal,12.0,
CUST-00387,ZD-101585,2025-02-09T16:09:18.284329,pending,normal,5.0,1.0
CUST-00781,ZD-101586,2025-08-18T16:09:18.284342,open,normal,13.0,4.0
CUST-00253,ZD-101587,2026-01-04T16:09:18.284354,open,normal,10.0,
CUST-00991,ZD-101588,2024-07-09T16:09:18.284367,pending,normal,14.0,1.0
CUST-00803,ZD-101589,2024-11-03T16:09:18.284381,solved,normal,12.0,
CUST-00397,ZD-101590,2024-09-24T16:09:18.284394,pending,urgent,5.0,3.0
CUST-00329,ZD-101591,2025-02-10T16:09:18.284406,pending,urgent,8.0,5.0
CUST-00274,ZD-101592,2024-07-12T16:09:18.284419,solved,normal,6.0,3.0
CUST-00916,ZD-101593,2025-08-04T16:09:18.284436,closed,urgent,7.0,3.0
CUST-00313,ZD-101594,2024-12-19T16:09:18.284458,pending,normal,14.0,4.0
CUST-00260,ZD-101595,2024-08-13T16:09:18.284472,closed,low,1.0,4.0
CUST-00455,ZD-101596,2024-09-14T16:09:18.284484,closed,low,5.0,5.0
CUST-00524,ZD-101597,2025-03-20T16:09:18.284496,pending,urgent,6.0,5.0
CUST-00418,ZD-101598,2025-02-16T16:09:18.284512,pending,high,12.0,4.0
CUST-00391,ZD-101599,2026-02-02T16:09:18.284525,pending,normal,2.0,4.0
CUST-00660,ZD-101600,2025-12-12T16:09:18.284538,solved,high,5.0,
CUST-00525,ZD-101601,2024-08-17T16:09:18.284550,solved,high,10.0,3.0
CUST-00100,ZD-101602,2025-10-29T16:09:18.284563,open,low,1.0,
CUST-00205,ZD-101603,2025-03-23T16:09:18.284577,open,high,3.0,4.0
CUST-00763,ZD-101604,2025-05-22T16:09:18.284590,closed,high,3.0,1.0
CUST-00788,ZD-101605,2025-04-27T16:09:18.284609,open,urgent,4.0,5.0
CUST-00841,ZD-101606,2024-07-14T16:09:18.284623,solved,urgent,12.0,
CUST-00779,ZD-101607,2025-09-28T16:09:18.284638,pending,normal,13.0,3.0
CUST-00740,ZD-101608,2025-07-28T16:09:18.284653,closed,urgent,7.0,5.0
CUST-00348,ZD-101609,2025-12-02T16:09:18.284666,closed,urgent,5.0,5.0
CUST-00214,ZD-101610,2024-12-05T16:09:18.284679,solved,high,7.0,3.0
CUST-00591,ZD-101611,2025-10-19T16:09:18.284691,solved,urgent,4.0,4.0
CUST-00347,ZD-101612,2025-07-12T16:09:18.284705,pending,urgent,6.0,
CUST-00306,ZD-101613,2025-03-31T16:09:18.284734,solved,low,9.0,3.0
CUST-00157,ZD-101614,2025-03-26T16:09:18.284755,pending,urgent,9.0,3.0
CUST-00971,ZD-101615,2025-01-23T16:09:18.284774,pending,normal,1.0,5.0
CUST-00111,ZD-101616,2025-03-28T16:09:18.284795,pending,high,9.0,1.0
CUST-00175,ZD-101617,2025-11-13T16:09:18.284814,closed,low,10.0,
CUST-00500,ZD-101618,2026-01-31T16:09:18.284921,closed,low,2.0,5.0
CUST-00290,ZD-101619,2025-08-01T16:09:18.284929,open,low,3.0,5.0
CUST-00058,ZD-101620,2025-02-15T16:09:18.284935,solved,normal,8.0,4.0
CUST-00880,ZD-101621,2025-01-03T16:09:18.284941,closed,low,6.0,3.0
